[ INFO/2024-03-13 01:16:13,368] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:16:13,783] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:16:19,506] quotexpy.ws.client: Websocket connection closed.
[ INFO/2024-03-13 01:16:20,278] websocket: Websocket connected
[ INFO/2024-03-13 01:16:20,326] quotexpy.ws.client: Websocket client connected.
[ INFO/2024-03-13 01:16:20,453] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:16:20,764] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:16:26,033] quotexpy.ws.client: Websocket connection closed.
[ INFO/2024-03-13 01:16:26,778] websocket: Websocket connected
[ INFO/2024-03-13 01:16:26,812] quotexpy.ws.client: Websocket client connected.
[ INFO/2024-03-13 01:16:26,924] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:16:32,526] quotexpy.ws.client: Websocket connection closed.
[ INFO/2024-03-13 01:16:33,288] websocket: Websocket connected
[ INFO/2024-03-13 01:16:33,312] quotexpy.ws.client: Websocket client connected.
[ INFO/2024-03-13 01:16:33,424] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:16:33,735] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:17:05,578] quotexpy.ws.client: Websocket connection closed.
[ INFO/2024-03-13 01:17:06,307] websocket: Websocket connected
[ INFO/2024-03-13 01:17:06,357] quotexpy.ws.client: Websocket client connected.
[ INFO/2024-03-13 01:17:06,471] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:17:06,929] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:17:12,197] quotexpy.ws.client: Websocket connection closed.
[ INFO/2024-03-13 01:17:12,997] websocket: Websocket connected
[ INFO/2024-03-13 01:17:13,029] quotexpy.ws.client: Websocket client connected.
[ INFO/2024-03-13 01:17:13,141] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:17:13,450] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:17:18,628] quotexpy.ws.client: Websocket connection closed.
[ INFO/2024-03-13 01:17:19,487] websocket: Websocket connected
[ INFO/2024-03-13 01:17:19,538] quotexpy.ws.client: Websocket client connected.
[ INFO/2024-03-13 01:17:19,653] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:17:20,070] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:17:25,479] quotexpy.ws.client: Websocket connection closed.
[ INFO/2024-03-13 01:17:26,248] websocket: Websocket connected
[ INFO/2024-03-13 01:17:26,279] quotexpy.ws.client: Websocket client connected.
[ INFO/2024-03-13 01:17:26,399] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:17:26,718] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:17:31,851] quotexpy.ws.client: Websocket connection closed.
[ INFO/2024-03-13 01:17:32,946] websocket: Websocket connected
[ INFO/2024-03-13 01:17:32,990] quotexpy.ws.client: Websocket client connected.
[ INFO/2024-03-13 01:17:33,109] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:17:33,420] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:18:05,497] quotexpy.ws.client: Websocket connection closed.
[ INFO/2024-03-13 01:18:06,285] websocket: Websocket connected
[ INFO/2024-03-13 01:18:06,418] quotexpy.ws.client: Websocket client connected.
[ INFO/2024-03-13 01:18:06,536] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:18:06,843] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:18:11,925] quotexpy.ws.client: Websocket connection closed.
[ INFO/2024-03-13 01:18:12,862] websocket: Websocket connected
[ INFO/2024-03-13 01:18:12,890] quotexpy.ws.client: Websocket client connected.
[ INFO/2024-03-13 01:18:13,004] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:18:13,427] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:18:18,745] quotexpy.ws.client: Websocket connection closed.
[ INFO/2024-03-13 01:18:19,699] websocket: Websocket connected
[ INFO/2024-03-13 01:18:19,738] quotexpy.ws.client: Websocket client connected.
[ INFO/2024-03-13 01:18:19,850] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:18:20,258] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:18:25,487] quotexpy.ws.client: Websocket connection closed.
[ INFO/2024-03-13 01:18:26,526] websocket: Websocket connected
[ INFO/2024-03-13 01:18:26,618] quotexpy.ws.client: Websocket client connected.
[ INFO/2024-03-13 01:18:26,740] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:18:27,052] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:18:32,237] quotexpy.ws.client: Websocket connection closed.
[ INFO/2024-03-13 01:18:33,086] websocket: Websocket connected
[ INFO/2024-03-13 01:18:33,111] quotexpy.ws.client: Websocket client connected.
[ INFO/2024-03-13 01:18:33,229] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:18:33,640] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:19:05,525] quotexpy.ws.client: Websocket connection closed.
[ INFO/2024-03-13 01:19:06,417] websocket: Websocket connected
[ INFO/2024-03-13 01:19:06,453] quotexpy.ws.client: Websocket client connected.
[ INFO/2024-03-13 01:19:06,572] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:19:06,881] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:19:12,146] quotexpy.ws.client: Websocket connection closed.
[ INFO/2024-03-13 01:19:12,962] websocket: Websocket connected
[ INFO/2024-03-13 01:19:13,076] quotexpy.ws.client: Websocket client connected.
[ INFO/2024-03-13 01:19:13,186] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:19:13,600] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:19:19,141] quotexpy.ws.client: Websocket connection closed.
[ INFO/2024-03-13 01:19:19,959] websocket: Websocket connected
[ INFO/2024-03-13 01:19:20,002] quotexpy.ws.client: Websocket client connected.
[ INFO/2024-03-13 01:19:20,120] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:19:20,532] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:19:26,188] quotexpy.ws.client: Websocket connection closed.
[ INFO/2024-03-13 01:19:26,921] websocket: Websocket connected
[ INFO/2024-03-13 01:19:26,947] quotexpy.ws.client: Websocket client connected.
[ INFO/2024-03-13 01:19:27,057] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:19:32,520] quotexpy.ws.client: Websocket connection closed.
[ INFO/2024-03-13 01:19:33,272] websocket: Websocket connected
[ INFO/2024-03-13 01:19:33,302] quotexpy.ws.client: Websocket client connected.
[ INFO/2024-03-13 01:19:33,435] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:19:33,857] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:20:05,316] quotexpy.ws.client: Websocket connection closed.
[ INFO/2024-03-13 01:20:06,077] websocket: Websocket connected
[ INFO/2024-03-13 01:20:06,180] quotexpy.ws.client: Websocket client connected.
[ INFO/2024-03-13 01:20:06,303] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:20:06,617] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:20:11,826] quotexpy.ws.client: Websocket connection closed.
[ INFO/2024-03-13 01:20:12,599] websocket: Websocket connected
[ INFO/2024-03-13 01:20:12,688] quotexpy.ws.client: Websocket client connected.
[ INFO/2024-03-13 01:20:12,794] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:20:13,219] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:20:18,890] quotexpy.ws.client: Websocket connection closed.
[ INFO/2024-03-13 01:20:19,711] websocket: Websocket connected
[ INFO/2024-03-13 01:20:19,735] quotexpy.ws.client: Websocket client connected.
[ INFO/2024-03-13 01:20:19,841] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:20:20,158] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:20:25,431] quotexpy.ws.client: Websocket connection closed.
[ INFO/2024-03-13 01:20:26,201] websocket: Websocket connected
[ INFO/2024-03-13 01:20:26,236] quotexpy.ws.client: Websocket client connected.
[ INFO/2024-03-13 01:20:26,351] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:20:26,672] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:20:31,900] quotexpy.ws.client: Websocket connection closed.
[ INFO/2024-03-13 01:20:32,693] websocket: Websocket connected
[ INFO/2024-03-13 01:20:32,715] quotexpy.ws.client: Websocket client connected.
[ INFO/2024-03-13 01:20:32,830] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:20:33,157] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:21:05,606] quotexpy.ws.client: Websocket connection closed.
[ INFO/2024-03-13 01:21:06,450] websocket: Websocket connected
[ INFO/2024-03-13 01:21:06,558] quotexpy.ws.client: Websocket client connected.
[ INFO/2024-03-13 01:21:06,669] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:21:07,084] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:21:12,428] quotexpy.ws.client: Websocket connection closed.
[ INFO/2024-03-13 01:21:13,184] websocket: Websocket connected
[ INFO/2024-03-13 01:21:13,218] quotexpy.ws.client: Websocket client connected.
[ INFO/2024-03-13 01:21:13,336] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:21:13,752] quotexpy.api: Waiting for authorization... Elapsed time: 0 seconds.
[ INFO/2024-03-13 01:21:19,212] quotexpy.ws.client: Websocket connection closed.
[ INFO/2024-03-13 01:21:20,033] websocket: Websocket connected
[ INFO/2024-03-13 01:21:20,106] quotexpy.ws.client: Websocket client connected.
